applied_scale,benchmark,component,normalized_max_abs_coefficient,payload_name,raw_max_abs_coefficient,raw_term_count,target_weight
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.02,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,24,2000.0
95480.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.05236698785085882,24,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.35,36,8000.0
4859.500206084694,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7202386771416468,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS2_MG-BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,24,2000.0
95480.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.05236698785085882,12,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.35,18,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.02,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,12,2000.0
95480.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.05236698785085882,12,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.35,18,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.02,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS2_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,12,2000.0
46639.99999999999,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.10720411663807891,12,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.35,18,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.02,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,12,2000.0
100320.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS5_MG-BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.04984051036682616,24,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS5_MG-BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.35,36,8000.0
4859.500206084694,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS5_MG-BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7202386771416468,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS5_MG-BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,24,2000.0
414480.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.012063308241652191,12,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.35,18,8000.0
4859.500206084694,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7202386771416468,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS5_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,12,2000.0
100320.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.04984051036682616,12,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.35,18,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.02,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS7_MG__from__normal_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,12,2000.0
25872.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS12_MG__from__pcc_failure_BUS12_MG.json,0.1932591218305504,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS12_MG__from__pcc_failure_BUS12_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS12_MG__from__pcc_failure_BUS12_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS12_MG__from__pcc_failure_BUS12_MG.json,1.0,12,2000.0
10912.125,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.45820589481883683,24,5000.0
6634.572000000001,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.20580498636536,36,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
10912.125,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS1_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.45820589481883683,12,5000.0
6634.572000000001,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS1_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.20580498636536,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS1_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS1_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
24486.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.20419831740586458,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,36,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
50127.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.09974664352544536,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,36,8000.0
2423.0749846209674,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4444455999975965,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS2_MG-BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
50127.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.09974664352544536,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
50127.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.09974664352544536,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS2_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
24486.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.20419831740586458,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS30_MG__from__pcc_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
52667.99999999999,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS5_MG-BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.09493430546062126,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS5_MG-BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,36,8000.0
2423.0749846209674,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS5_MG-BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4444455999975965,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS5_MG-BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
217602.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.022977729984099412,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
2423.0749846209674,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4444455999975965,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS5_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
52667.99999999999,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__pcc_failure_BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.09493430546062126,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__pcc_failure_BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__pcc_failure_BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__pcc_failure_BUS7_MG__from__pcc_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
35904.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS12_MG__from__renewable_shortfall_BUS12_MG.json,0.1392602495543672,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS12_MG__from__renewable_shortfall_BUS12_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS12_MG__from__renewable_shortfall_BUS12_MG.json,0.027999999999999997,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS12_MG__from__renewable_shortfall_BUS12_MG.json,0.2,12,2000.0
15143.357142857143,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.3301777771488677,24,5000.0
9207.161142857145,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.8688888872338623,36,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,24,2000.0
15143.357142857143,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.3301777771488677,12,5000.0
9207.161142857145,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.8688888872338623,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,12,2000.0
33980.57142857143,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.14714290518952006,24,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.48999999999999994,36,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,24,2000.0
69564.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.0718762578345121,24,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,36,8000.0
3445.5503398427654,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0158028920743383,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG-BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,24,2000.0
69564.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.0718762578345121,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,12,2000.0
69564.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.0718762578345121,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.027999999999999997,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,12,2000.0
33980.57142857143,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.14714290518952006,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS30_MG__from__renewable_shortfall_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,12,2000.0
73090.28571428571,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG-BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.06840854364074178,24,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG-BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,36,8000.0
3445.5503398427654,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG-BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0158028920743383,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG-BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,24,2000.0
301978.28571428574,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.01655748190030693,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,18,8000.0
3445.5503398427654,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0158028920743383,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS5_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,12,2000.0
73090.28571428571,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__renewable_shortfall_BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.06840854364074178,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__renewable_shortfall_BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__renewable_shortfall_BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.027999999999999997,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__renewable_shortfall_BUS7_MG__from__renewable_shortfall_BUS2_MG-BUS5_MG-BUS7_MG.json,0.2,12,2000.0
29075.2,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS12_MG__from__storm_forced_islanding_BUS12_MG.json,0.17196786264582875,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS12_MG__from__storm_forced_islanding_BUS12_MG.json,0.7,18,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS12_MG__from__storm_forced_islanding_BUS12_MG.json,0.1,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS12_MG__from__storm_forced_islanding_BUS12_MG.json,1.0,12,2000.0
12263.15,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.4077255843726938,24,5000.0
7455.9952,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.072962064138668,36,8000.0
