portfolio_signature,upgrade_cost,critical_ens,total_ens,technology_mix,selected_asset_count,upgrade_cost_band,critical_ens_band,total_ens_band,selected_asset_count_band,split
d0aba9a36700370552ab7ee5bc78660639851da69464573756e204a25f0cb5a8,5387303.1227102475,60.625,240.625,bess+dispatchable_generation+pv,21,3,4,4,3,validation
d0b1608042f7b1920c331209df2f2c51cc44fca220bb53628232091bc8580c60,4092059.805361067,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,train
d0bd7354de0d705d188ce088685e277c800588a812e764f051c497d1d8f792f1,5858256.053242819,86.25,266.25,bess+dispatchable_generation+pv,22,4,4,4,3,train
d0c0c28579e8767feec25c6c0fd9de04c971c2fcfb6708351afffb37ea88a469,3086501.8251361526,50.625,230.625,bess+dispatchable_generation+pv,16,0,3,3,0,validation
d0c1718286dea80e2a69d8f0508282b780cde23f1e09c831a71d00e7427f82be,6197646.956248686,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
d0c71154779a91b46b9c3d0de806fd28160452c6a96292376dc5eb0b8eb3a3aa,4381911.9736332195,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d0cebf25ba357c67176fffdf6e669eb6a7ecb89cb97f5fb2786ae0f3627031ab,4642581.261645105,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d0cec98bd02d029de457d720fb98d01eece265b4b87037f9f97bb38f9ac80e55,4555513.6454912005,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,validation
d0db6e41f027af6c279975b3e7901b36f9f2a76f5992560ce6b52b0c2b267615,4414510.074828495,50.625,230.625,bess+dispatchable_generation+pv,17,1,3,3,0,train
d0e1837a9ef999afb92b1e1fd2477cc00c48027b8e5c37c54e778a5b1d3e8f69,4680840.189207162,50.625,230.625,bess+dispatchable_generation+pv,22,1,3,3,3,train
d0e7eaa3204027cdc66ecb13cad5448c259280f88df679efa3019ddda3652099,4184223.23230781,80.625,260.625,bess+dispatchable_generation+pv,17,0,4,4,0,test
d0f42ce7556e5509d33266acf4b6aed0d90b08bfcb0d95aa3e75e092d92076b5,6042178.583775391,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,test
d104ffeb0e3fc95ee8865e15c6f666a208f793b6242aaa121bcf73cb9d736e78,5671590.823905524,50.625,230.625,bess+dispatchable_generation+pv,21,4,3,3,3,train
d10babf1d69387397a5d959fc5d07404d9f52dea091558b1e5820453682fc820,4673403.075408458,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d13055c1ed666b93805047ade6e318bec5224e1af359305ba7ec1d815f6f7881,5461930.107136305,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,validation
d13352274d242f1e0a1807a9e1451c2cb7a7c964ea3582677733c4a0548b7a4a,6816166.929881905,50.625,230.625,bess+dispatchable_generation+pv,30,4,3,3,4,test
d13e5fb26b938a7f28f2d17b8bfbb3ff07f158501ecaa29a3c8b8f25f7e412c5,4397382.396378819,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
d148ee1c3a641d3bced8bc332b96f6e1309427105e528c0216470d588d321971,4826566.611952762,50.625,230.625,bess+dispatchable_generation+pv,18,2,3,3,1,train
d160295ede14386c035fd95ae4d7a02824ec475afbe4c30265e6f8c5cf91eb6a,4907882.144875886,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
d175284d9e90c05d1d4bae5bdf9568da65c31e61ee16ad4daf88bde84ebed3ac,4224347.064035658,86.25,266.25,bess+dispatchable_generation+pv,18,0,4,4,1,test
d184ce2ca4231ef4439a96f3e162eedf86e6a30b3fc70ca2985b4c24a36568ed,4961013.416733867,50.625,230.625,bess+dispatchable_generation+pv,22,2,3,3,3,train
d1be1043368fd5d9dae724400d21a8bd60caf9db4e19bca2c5f8214627e37f18,4741723.635278325,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
d1c7f0b88d3e2143ebdae9d292bdaf82b5bc96674197cf5911342a7fb872d55b,5508138.738864153,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,train
d1ddb1733e4f6335684c2f2859f46716e68c544a7efcec21972f1cc3343f4b6a,4982042.0730179055,60.625,240.625,bess+dispatchable_generation+pv,22,2,4,4,3,train
d1e8ae1a627b4ab15596422f9906a80d482797e4da011b9c7e3465b001571ace,5209450.190367086,50.625,230.625,bess+dispatchable_generation+pv,17,3,3,3,0,train
d1f9315060bc2d555dc4007fb4cb455b053654105d733e85b4c845afcdd95364,4726208.340674743,80.625,260.625,bess+dispatchable_generation+pv,20,1,4,4,2,validation
d1fecd799cb944c874ff4f70ec94dca7980e50cc217b7f1bd4710239dad0fbf7,5082580.497574096,80.625,260.625,bess+dispatchable_generation+pv,20,2,4,4,2,train
d20879ca2c4d7dafc76ffa95bc534d44f7b9d0c355640506f3aab8072ff14084,5010128.556248686,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
d22452b8acab0f9e46d230b47edbeddec7910d26332d3d4dd64a438c2f608c08,7641991.860414477,50.625,230.625,bess+dispatchable_generation+pv,32,4,3,3,4,train
d237bb0601b64432a99d2927da66403b6f07a029d02df85fd6fb4f0ff435bd7d,4687259.695763505,80.625,260.625,bess+dispatchable_generation+pv,20,1,4,4,2,validation
d23bc30e5926e61ec18ceb45ddf9be5153531b16f8fe013141514238ab275c48,5962466.178994286,157.5,337.5,bess+dispatchable_generation+pv,22,4,4,4,3,train
d25e2a2a0ab00a61e3cf7aecc9b0463883b81df11e8b27bdcdba37fd329d511c,5191915.25324282,50.625,230.625,bess+dispatchable_generation+pv,23,3,3,3,4,validation
d26cb908fa9933880af8e9cb3f241c1ad0878ef7f2947a2967c7c994039292d2,4520649.7251008,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
d27c2b555f90d35ffca22ee1d96f3ea2d4d98975e2dd8e0664543c1e3892a98d,4634396.902355201,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d28e3b1ed82b00a12207ddd37ee4cbbb59971b57239a74eee9d4eaa1112b0acf,5080525.152047543,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,validation
d28e8c97049b0417872b41193a35228df33ee32d6be07c9d166fca9e94797db1,3773563.411952762,50.625,230.625,bess+dispatchable_generation+pv,17,0,3,3,0,train
d293ccf61c15efe02b28d5a4d6b77a49215cfacdbab4d588dca4bb6f78d121ad,5155206.264035657,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
d297acba18a7fc18661110136d9e9d8e9527b50dab919e0b23cdee583b854139,3919546.5041657905,50.625,230.625,bess+dispatchable_generation+pv,16,0,3,3,0,train
d2dcca514afcac51cb4600b50e403b758d5e48d637af248bc0d2e7625e61a9e6,5183937.116118553,86.25,266.25,bess+dispatchable_generation+pv,22,3,4,4,3,validation
d30eead2677059fdfa00fdd6deecfdac3cb7aa51af65a8653657564f343d7675,5570414.358639238,50.625,230.625,bess+dispatchable_generation+pv,20,3,3,3,2,train
d3213ac855dc366fdff7d3fa87f786ede7890b42d984d4f8905cc5a82307437c,2987094.2790296385,50.625,230.625,bess+dispatchable_generation+pv,13,0,3,3,0,train
d32d3d632a9927bcaff56e5e5edf18f8174739d0d825c6962fcc50f9416b7f41,4315841.464035657,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
d3334086530705b02cbffdecf8d813821290016f987433362e9f6aa8ce5a3452,5962859.922710248,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,validation
d3337808f5d9e66fd5920ffcf1ac356cf45aae5563e59d85ac7caac01d7659bc,4788546.216733867,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,validation
d355582b8d844346d514ea5f11bca1ec3c7c4ec294054152b364f811a8b7d72c,5188754.337704229,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,test
d3c8ad4cfbbf8a0bf3666332536d732c6b26ef65746c16ecc2a395ca5e7d887b,2890975.6520828954,80.625,260.625,bess+dispatchable_generation+pv,13,0,4,4,0,test
d3d47bd598d0094a5e18f24a17b0de2a13b62cf718c88a22215c16022d4a4633,4391373.549077028,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,validation
d3f2a696391c2b18d7288f438d06b79add9d343fc23b67412f8b081be985cd74,3938487.9736332195,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
d3f5aa8ae75249f0585ba3631d5ccd99e488856c8186dd762b46571a388f651f,4889429.356248686,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,validation
d3f88d7cfcdf9a004f2a7d3fe40f47417de1171269cd216363492299c985b0e0,5595251.695763505,50.625,230.625,bess+dispatchable_generation+pv,20,3,3,3,2,train
d3f89db0bea0749e573e93ca74114323584a74503e8635656018f6a0d94633aa,5233306.943065296,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,validation
d3fc3ba46777d45f70fbfb244cfc1c8d756173dcb83904d6389aa727b273e4d9,3989175.3532781717,157.5,337.5,bess+dispatchable_generation+pv,17,0,4,4,0,validation
d4079eb21808f92134842810fa39b60004a74b37658defbf1a58e8d526f9f6c0,4864948.448461714,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
d42a5133c0bef797821bb14d53311d349347c7e677e2f07cadea60c038cee461,5246465.059254552,50.625,230.625,bess+dispatchable_generation+pv,19,3,3,3,1,train
d453bee125f778064aaf902e7ddaa0cb64f5ea9a1098c89f4fdd978773d4205c,5077084.614923277,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,test
d455ad66251de4a4bd1d280d2d018fd19dda08a2dd7109d3314d6d92d6f89e90,4843506.776603733,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
d4671a933c31bad7ff8efa1b35e2c4506abb56e59e8669dd00bfe2057ce8f304,4102309.7155385907,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,test
d4679122d04e6153fe51d49a513e8a702c8217ac7a0a3091d07abcd645290a35,4878763.877219047,50.625,230.625,bess+dispatchable_generation+pv,18,2,3,3,1,validation
d468833f495ec200723f05eb7dcad7ef9ad9948c8cf38a8e5e4b2016a8b03ced,4196213.155668724,80.625,260.625,bess+dispatchable_generation+pv,17,0,4,4,0,train
d469f98dfd7f63f4fe4f3dcbf36264b0fff93f3dd71d11d11bd9080a6e405a84,4383550.812532724,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d471757e44dcf9114b989048ee76746bb487abbd69115bfe4619c1043eb137ef,6075532.338864153,50.625,230.625,bess+dispatchable_generation+pv,20,4,3,3,2,train
d49231ca413736a81e7267942e663378102e74934dc613de5c9640beae40fa22,3829565.2011599243,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
d4aab66c349b8abe04502f560f47c0fe2150ba816576fcb4d3088af2b0987f97,4124180.5580592765,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
d4b3e06c5886e38449840825ebac715308d698e7161e630d99aeccad39a38764,5707360.136473601,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,train
d4b442ce3d1a680be45be00283b90e18ea94f52965f03a860c2b4cf20811562b,4645056.522130286,157.5,337.5,bess+dispatchable_generation+pv,20,1,4,4,2,train
d4cd9f9f66844bce64cbca89a21f42f6d478bc24c6d4ce0428dbb68ad7d262cc,3671829.2993846857,50.625,230.625,bess+dispatchable_generation+pv,16,0,3,3,0,train
d5128995259dd01a62a1470daaecc1475df7a153059365b203d3069120454fd8,4686678.335893638,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,validation
d552321740b440e4e8c81047a6b495a9fd990c4b6b47d3a42fe4ad6822c78cb1,4832618.349077029,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,validation
d55b3d2c3c55c949da6b950b24dfead128ea2cb730baadbbb320b255c9f3ec2a,3825421.061065143,60.625,240.625,bess+dispatchable_generation+pv,18,0,4,4,1,test
d568d1efc2a8fad28dc3f8ce6378fc3138952b9968fb93bad146ca758361e4d5,4915567.519739734,60.625,240.625,bess+dispatchable_generation+pv,19,2,4,4,1,validation
d582d0dd750bb368489f8be1773b410d818c807bf45b5ec61fa232b363f03625,5611334.5592192,86.25,266.25,bess+dispatchable_generation+pv,21,3,4,4,3,train
d585bc2215aac2ec662bfc0ad3f8411b52667249191c210780b0c67704128ae0,4764575.814923276,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d59f9858aa828cb50821dcef609555013bd8d2e9bc34d19060b0d0cc3979c229,5094595.2682368,157.5,337.5,bess+dispatchable_generation+pv,20,2,4,4,2,train
d5bb646c2718a1378c554d92f8d26cde3fb61cb32aa8ef1269cdc867d45f970b,5823221.987976533,50.625,230.625,bess+dispatchable_generation+pv,25,4,3,3,4,train
d5c9a44e9f75cd39d93c73124f45ea21ae0c28fc84b05e1bd34a410f1314d287,6088086.143065295,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,validation
d5cd20a7be9f44c43bcf08f7b09fc9da885b88116d444be385184902b2462499,3992619.1017752383,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
d608f7908bf6317c5e1d7e21c3f03cfe73d3e6a76d6af35e215e2ef541e8e0a0,5899499.431077181,86.25,266.25,bess+dispatchable_generation+pv,21,4,4,4,3,train
d645ea0d38d058b736f093b516efbf28ddf9c9b296f198dc7fac244b8a220ddc,5002982.589207162,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
d662e533e0664f5d1c0cfee3fc5433a97ae976649f321ffd85ac75c781f12857,5120094.45324282,50.625,230.625,bess+dispatchable_generation+pv,23,2,3,3,4,train
d66795303584600b9423d30d8611e566590bc349e17a0406725fb52e9b110936,2427230.184426057,50.625,230.625,bess+dispatchable_generation+pv,13,0,3,3,0,train
d66d626ce740d8c11c86bf764ae682d613da3a27436d7a1997cc545efece4d0b,4496889.036508952,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,validation
d66dcc3465604e35d26029cf2dfb3306b0325524fb7c49a9aa86321192649cd7,5343093.250272305,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,train
d67ccad8045d4e39fda12e255d930af586464d40878a11d380a60498fa3f1fbd,5495757.428106667,50.625,230.625,bess+dispatchable_generation+pv,19,3,3,3,1,train
d6a18031f8a2ece31f9348b11f323c04d73587fe0de51a8946dbd4aa34648e1a,3781261.8251361526,157.5,337.5,bess+dispatchable_generation+pv,17,0,4,4,0,test
d6c09da8d0f58e97956f986adabfb4cef455ca99802cadd04107fcec2c0e1612,5341935.731692496,60.625,240.625,bess+dispatchable_generation+pv,21,3,4,4,3,validation
d71dc5caa15a836db1e09aad21f815fff852c34261cc5e04f9a5460b8c728498,4158755.317349181,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,train
d72eae9087be0be6d01bd8e45e76c9a86f792f9087ce23b5fd98e3aea8c78928,4757602.44368061,157.5,337.5,bess+dispatchable_generation+pv,18,1,4,4,1,train
d73872d26bac0bfaee92ab486c3e514dd307277b3077c78b4a50d565f92b0c5a,2113664.0,75.62500000000003,255.62499999999994,bess+dispatchable_generation,11,0,4,4,0,train
d73d268542b5c05e3a142ea07432100a7a7c1e567ac52fc0f9e4cd9e65b60394,4462076.785006019,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,train
d7710ced995f2a019b2ec74361d5f7c013041a64c387c8e0140101ab213c5139,5630777.282580115,50.625,230.625,bess+dispatchable_generation+pv,17,3,3,3,0,train
d7959b09021a6cb54ee05c6d517345c042ea6a30f928a6637f0c3d8fb874c2de,4090435.5179291433,80.625,260.625,bess+dispatchable_generation+pv,19,0,4,4,1,train
d79cf20980098cc46c882cbf467b204fe021345663d632546c02cd4d4ce5091c,4457113.513148039,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d7ba8ab826f45448c06d53e142bc41bc2f82ae4f0b3fda690d21b13dfa6b7411,5259463.814923276,50.625,230.625,bess+dispatchable_generation+pv,20,3,3,3,2,train
d7c72891bb5b0cc166279dfc286fa5c9edcdc3927ca35e4fa0c7dcc097b09b7c,4089179.937704229,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,train
d7f4dc25a9938e620bcc46e64f961ffaef4ba28f4678e0a8f53fb08937334d30,4633934.668816762,80.625,260.625,bess+dispatchable_generation+pv,20,1,4,4,2,validation
d8107b7f16d59f218fbc93230dc6a5c4b60194b5aeb2e786566eb8678a49024e,4379017.464035657,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
d81dd42383c877be8809a6044124729eb7ccc9f3b64659ec8c8f78723c29fa54,4528129.441290057,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d84978e364f83085291e05e096eb567f9c3703b148cd66eb1d99a835c1501f4c,3036494.0520828953,50.625,230.625,bess+dispatchable_generation+pv,13,0,3,3,0,test
d85565fadcf0a561b6a8d6c9547da902e7c8bf6b9f83df9400caf6818a5f0740,4143477.7041657907,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,train
d85ff34e6493a6b44de015ac6491311d0c58303599ab133a1099d8ad3309fae6,4773858.561029791,50.625,230.625,bess+dispatchable_generation+pv,22,1,3,3,3,train
d860e42b871721b69168ce12946a78d6c05032ed05863364d08adffbfc26a0f6,4886982.154438095,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,test
d8619f86079415c8eab0b515c4a4b5affbcfc4867a273f87a4ebd9147003d840,6255204.456213334,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,test
d86ee3b1bc234ca10e2d5bc579630bdcedf68ddbe9b1859b2995649071f454c3,3963211.1017752383,157.5,337.5,bess+dispatchable_generation+pv,19,0,4,4,1,test
d88a2d61c822b180c127b3bd0bb1a436426e1f0460fd064a41b3e8170b13243b,6560344.529881905,50.625,230.625,bess+dispatchable_generation+pv,31,4,3,3,4,test
d89406f432238a6fdeb81bbae84b300464eec57cd9c612b8438d42c2b82f2cf5,5279272.507136305,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,train
d8973eb5ec5bccacfe07a952a381afa973da8699c557ec5df607bd4a1876aa87,4690063.137704229,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d8993eaa4a6fbdfbe6685e22808f5ce66f431033ac98f097ec65727b28318bf2,4972161.153858134,50.625,230.625,bess+dispatchable_generation+pv,22,2,3,3,3,train
d89da380b68006cacb47b065f97fc2063ad6ff85ad8f5e725e19c235449d6e7b,3889530.5041657905,80.625,260.625,bess+dispatchable_generation+pv,17,0,4,4,0,test
d8a10b12010c977f8a6cc2ca5e5799d7e872b47cb371da69d9b5911df14a0196,4706569.119739734,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,validation
d8a6359aae8cac59b8730bd27c2f31e3b8166ab513656b10cec2c9c7e3ebf4ea,6400532.12329021,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,train
d8ba9ebced64c720bf7c0c85ce106d14c7123b530457d4254716c8079c717a22,5310147.695763505,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,validation
d90c146aef655db443dab5faae9c71854b54fa6389a99b5d5afa0d957e2878af,5435137.082000153,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,validation
d940d72f63b31fb209092f4996908d50d1832064d2d1a13fe004c86c4a8d9405,6023839.720319696,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,validation
d94cd1ba612c0015e90ca5af7e24e8644506c67f282e01511f9d8a71e2279be8,5340660.879609601,50.625,230.625,bess+dispatchable_generation+pv,19,3,3,3,1,train
d99285a10b06a887f3b38a80faf3431ae68175401cfeaa1fb9085db0b82a0fea,5157518.373633219,157.5,337.5,bess+dispatchable_generation+pv,20,2,4,4,2,validation
d9b178671a383383b0c9377b68552a865a965735ebe5324a2f04c4986c2a5105,4345162.553278171,157.5,337.5,bess+dispatchable_generation+pv,18,1,4,4,1,train
d9bf8dc7a2b5308cd554a1d2a2edefee67ee742329c78b4f1635080cb4daf9a3,5679937.952047544,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,train
d9ce03b98e2e505387f55093e175ccdd69bbed46e745e355f0e95abc2182d807,4155009.6454912,157.5,337.5,bess+dispatchable_generation+pv,19,0,4,4,1,test
d9da37ef62e491175cc42c4d0d2e9709722efd0e75617029c6d635fb5aaec0ea,4160150.517349181,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
d9dd8f4a889da9fdeed0840156c5208d01ce8be7310a973795c10a9ad410d8df,4623869.916118553,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
d9f16dc18b85f874c1fadbc9ef843e305583fea8105de2547cfb2b755fc274c7,5043461.715538591,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,test
da2d5166c604fa9771c60a767dd74746a28be69a53c37daba3fbb91f8c794ac2,5390507.491562362,50.625,230.625,bess+dispatchable_generation+pv,23,3,3,3,4,validation
da981a42a750f84f9afd06b679de7172697fb2a8bcc3ed414ccb2845c2da41ca,5446533.273017905,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,test
daa34aae09f879e34b7922be563e361b1ecff68f132fb638a12c96932fc5f672,4716191.482000153,86.25,266.25,bess+dispatchable_generation+pv,22,1,4,4,3,train
daafaa12fb85146bb35aa7717252f849d3455a45d6cfab5eb30b96095d23b618,4741575.220935009,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
dab84a6de90508f691c53c642f4b3866eab6bdb43714e6efba0b4634a8409e28,5885441.68736122,86.25,266.25,bess+dispatchable_generation+pv,23,4,4,4,4,train
dac020c6eca0be050897975404acd06a97eb9cf36b680ee13a3ab55d1341cded,4276502.668816762,50.625,230.625,bess+dispatchable_generation+pv,20,0,3,3,2,train
dac804931e9f5ae40ad40b1c9cd7a872d7fcecd1f94bf3bbdad432d7d6301af9,5235536.302935163,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,test
daedc2e2fd82ae65d735d052edc09f9a825c844ba86eae3d6b6d878e01e745d8,3610202.7688521147,50.625,230.625,bess+dispatchable_generation+pv,16,0,3,3,0,validation
daf4f3879dc623790cfa96b454bbb073a43365d19f1f977eb2b7ec1f27075e4d,6009413.651432229,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,train
db0153b84dc1b54f1df8ce6c34c70741f5bb8827c6309568d8ba7142d8a39d4c,4541283.877219047,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
db197c3f4183b346e2e42672eae3b79ecc80f93e080b39e81c65adf026b45140,4018829.537704229,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,validation
db21174fb80674cc8b1d172f028962cc5d06de938ab62c498ead7d8720da0546,5764075.158639238,50.625,230.625,bess+dispatchable_generation+pv,20,4,3,3,2,train
db2a8527e5dc11418a05d1e881580031cd4320ae5e375eae251d023b84458211,4996357.904745753,50.625,230.625,bess+dispatchable_generation+pv,22,2,3,3,3,validation
db34200e7db894202dede85e41492119da7f11c200329b7b6732d29079e6a55a,4794709.617313829,86.25,266.25,bess+dispatchable_generation+pv,23,2,4,4,4,train
db3d8cddf0f869e342f874abc1f8da31e96ba22eb8bf4542a8afc7fe0fd04d43,4846233.320319695,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
dba6f204c9579d12310ceebeddfa96f0eb4f9c56cf91b152f56cf9fb2ceacbb1,5090362.992177676,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,validation
dbb70459935a7f8a349f8299177b5bb3457a38a30f7d3867432ff9b6aba4a84b,4641712.056864,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
dbc7748306a1e72e142a6cf0fa3e9eed711bd0efc7801285b073f5b6f5c306a7,5470229.810142172,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,validation
dbcbb4eadf4d2f4c26929d192fade03b54df717cf200e270366776effe50b2ed,4347448.593988267,157.5,337.5,bess+dispatchable_generation+pv,18,1,4,4,1,validation
dbdaca412075562ab9862c5c021cd2aec0fc942740b38e2ac45b2d56247400ff,4264371.793988267,60.625,240.625,bess+dispatchable_generation+pv,18,0,4,4,1,train
dbe00445a7a3c52548180e94734f0c7250e4ef774d13faf4da62657e2b0b6e00,4591983.444260572,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
dbe261bc021dde26dfc6421b3316699865a00b2ad8023a6918c8d658d7baae32,5613933.8556333715,60.625,240.625,bess+dispatchable_generation+pv,23,3,4,4,4,train
dbf2f98cc5feddc4e5ca9ccdf9c311828645591cf9565a2f5037554ad2eb2f6c,6244524.709526857,50.625,230.625,bess+dispatchable_generation+pv,25,4,3,3,4,train
dbfd9182c92e3be3b79bab60a226206a0a7e71360e4142d21040e93a3c4e7236,5454770.632887771,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,train
dc09542d351e94024fd3316a82fcb5ab57b37cceaa7cd7c502e3ddf4c903a378,5030234.825716115,50.625,230.625,bess+dispatchable_generation+pv,18,2,3,3,1,train
dc106565f7bd5597e47ffcd7dbb087f8770b63c71422ec71858d71273d522e5f,4993789.594568228,157.5,337.5,bess+dispatchable_generation+pv,21,2,4,4,3,train
dc131db6fdd9f1bee0c6886727da7cf1f3ae3c1a5ef35d00336b1ff4f77956c3,5428938.349077029,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,test
dc190b7f183ece07e1591fa5b9de135183b0ce8e6d981d5adbd9bbb588429488,4661089.032887772,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
dc1d20aa2d95ab678e5f963b1d58679a62694467e49f9185b5aeb1441aaafe08,5790126.131692495,86.25,266.25,bess+dispatchable_generation+pv,20,4,4,4,2,train
dc391363ba3a10645ede67f29cc2b8541e783953c35b31e79e2f22c37dc2fa1e,5563987.014923276,50.625,230.625,bess+dispatchable_generation+pv,23,3,3,3,4,train
dc46e6d0f1381297b96b68032495ebc47d664e6cc3807c8a319cd968a1f68b88,6272250.417313829,50.625,230.625,bess+dispatchable_generation+pv,25,4,3,3,4,test
dc6a11a50c0d015a26c7b3b7637df89444e88e1aa873bf601f47c242f6ff6547,6027983.107716267,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
dc721aa6eb95e76ae0537d2e3a516c80f22074917f1e74b596266c301c9058e8,4358830.517349181,157.5,337.5,bess+dispatchable_generation+pv,19,1,4,4,1,train
dcb1c9d63f9a77c2b219e038bf4ba040c2407de061ddb4d89aaf65487e7c9dbb,6153320.231077181,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
dcc1114ec5d40398132e969c75979a22172fd739e1190b05ee9f95baa9b7c162,4789821.068816762,80.625,260.625,bess+dispatchable_generation+pv,21,2,4,4,3,train
dcc4e254d9c5f9f72e4a85a1ff2b25066005dbade7a1d6b836feefec05e42809,5383185.248461715,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,validation
dcc8b7df0995d059601ec4dcdd64c29e593dab54b7bb3f6bcb71b2db09ac6246,5512541.72329021,86.25,266.25,bess+dispatchable_generation+pv,21,3,4,4,3,train
dcde534ebe5e6ca17ced8e9f532ea5d5bdf374d92f9712559f2bd65be945492f,6170032.151467581,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,train
dcfa301b72b4a0acd18ac4b85b9af06adab9442c909e6598e562cf25b28822bd,4538159.243680609,50.625,230.625,bess+dispatchable_generation+pv,17,1,3,3,0,train
dd208f5500da1aec4d359ad718a9e342b6bed6b81cca02c914ec4ff857c1a0f5,6329017.116118553,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,train
