response_path,request_path,job_id,status,request_mode,response_mode,effective_mode,problem_config,device_config,job_type,job_type_source,sum_constraint,request_sum_constraint,response_sum_constraint,num_levels,declared_upper_bounds,raw_sample_count,native_integral_sample_count,native_in_domain_sample_count,native_feasible_sample_count,raw_coordinate_count,integral_coordinate_count,fractional_or_invalid_coordinate_count,in_bounds_coordinate_count,bounds_check_available,all_raw_coordinates_integral,all_raw_coordinates_in_bounds,solution_minimum,solution_maximum,projected_sample_counted_native,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_002/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_002/request.json,6a4c190308442f441bbb04d0,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,19,113,0,False,False,False,0.0,334.8236389,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_003/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_003/request.json,6a4c190308442f441bbb04d1,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,331.0220642,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_004/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_004/request.json,6a4c190408442f441bbb04d2,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,20,112,0,False,False,False,0.0,348.4817505,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_005/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_005/request.json,6a4c190408442f441bbb04d3,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,0,132,0,False,False,False,3.0696013,194.9581451,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_006/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_006/request.json,6a4c190508442f441bbb04d4,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,0,132,0,False,False,False,3.6442797,173.7633362,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_007/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_007/request.json,6a4c190608442f441bbb04d5,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,23,109,0,False,False,False,0.0,389.6263123,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_008/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_008/request.json,6a4c190608442f441bbb04d6,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,332.8079224,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_009/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_009/request.json,6a4c190708442f441bbb04d7,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,0,132,0,False,False,False,2.9676399,160.1370392,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_010/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_010/request.json,6a4c190708442f441bbb04d8,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,372.8937683,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_011/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_011/request.json,6a4c190808442f441bbb04da,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,352.4198303,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_012/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_012/request.json,6a4c190908442f441bbb04db,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,386.2085571,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_013/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_013/request.json,6a4c190908442f441bbb04dc,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,304.6708984,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_014/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_014/request.json,6a4c190a08442f441bbb04dd,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,329.8235779,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_015/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_015/request.json,6a4c190b08442f441bbb04de,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,407.2208252,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_016/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_016/request.json,6a4c190b08442f441bbb04df,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,24,108,0,False,False,False,0.0,308.8496704,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_017/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_017/request.json,6a4c190c08442f441bbb04e0,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,24,108,0,False,False,False,0.0,371.1420288,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_018/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_018/request.json,6a4c190c08442f441bbb04e1,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,322.7903442,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_019/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_019/request.json,6a4c190d08442f441bbb04e2,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,322.5886536,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_020/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_020/request.json,6a4c1cf108442f441bbb055c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,13,119,0,False,False,False,0.0,362.0709839,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_021/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_021/request.json,6a4c1d0308442f441bbb055d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,17,115,0,False,False,False,0.0,301.8908691,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_022/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_022/request.json,6a4c1d1508442f441bbb055e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,308.5657043,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_023/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_023/request.json,6a4c1d2a08442f441bbb055f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,288.7650452,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_024/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_024/request.json,6a4c1d2c08442f441bbb0560,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,269.4087219,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_025/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_025/request.json,6a4c1d4108442f441bbb0561,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,18,114,0,False,False,False,0.0,369.2449646,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_026/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_026/request.json,6a4c1d5308442f441bbb0562,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,13,119,0,False,False,False,0.0,399.6642761,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_027/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_027/request.json,6a4c1d6408442f441bbb0563,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,23,109,0,False,False,False,0.0,322.4974365,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_028/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_028/request.json,6a4c1d7608442f441bbb0564,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,384.2524109,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_029/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_029/request.json,6a4c1d8808442f441bbb0565,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,23,109,0,False,False,False,0.0,333.7029419,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_030/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_030/request.json,6a4c1d9a08442f441bbb0566,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,23,109,0,False,False,False,0.0,318.0926514,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_031/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_031/request.json,6a4c1dab08442f441bbb0568,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,304.3240967,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_032/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_032/request.json,6a4c1dbd08442f441bbb0569,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,325.6529541,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_033/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_033/request.json,6a4c1dcf08442f441bbb056a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,15,117,0,False,False,False,0.0,275.0238953,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_034/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_034/request.json,6a4c1de108442f441bbb056b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,315.8411865,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_035/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_035/request.json,6a4c1df308442f441bbb056c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,0,132,0,False,False,False,2.4328628,154.7883148,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_036/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_036/request.json,6a4c1e0408442f441bbb056d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,351.4325562,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_037/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_037/request.json,6a4c1e1608442f441bbb056e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,331.3595581,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_038/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_038/request.json,6a4c1e2808442f441bbb056f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,362.1644287,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_039/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_039/request.json,6a4c1e3a08442f441bbb0570,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,0,132,0,False,False,False,2.3647249,202.9823151,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_040/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_040/request.json,6a4c25ed08442f441bbb05c7,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,305.9186707,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_041/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_041/request.json,6a4c25ff08442f441bbb05c8,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,24,108,0,False,False,False,0.0,466.7696838,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_042/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_042/request.json,6a4c261108442f441bbb05c9,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,355.6187744,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_043/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_043/request.json,6a4c262308442f441bbb05ca,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,301.6603699,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_044/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_044/request.json,6a4c263408442f441bbb05cb,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,14,118,0,False,False,False,0.0,334.1060486,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_045/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_045/request.json,6a4c264608442f441bbb05cc,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,22,110,0,False,False,False,0.0,300.6039429,False,802,10000.0,1.5e-06,6666666666.666666
