actual_budget_valid,admission_status,budget,budget_id,coverage_repair_count,coverage_valid,critical_service_proxy,encoded_budget,encoded_budget_valid,encoded_upgrade_cost,estimated_recourse_score,global_sample_index,job_id,job_status,maximum_raw_one_hot_residual,minimum_pair_margin,native_qci_energy,one_hot_valid,payload_path,physical_asset_deduplication_valid,portfolio_signature,projection_rule,projection_solver,projection_solver_status,qci_effective_sum_constraint,qci_job_runtime_seconds,raw_coverage_valid,raw_one_hot_valid,raw_pairwise_actual_cost,raw_pairwise_budget_valid,raw_pairwise_encoded_cost,raw_pairwise_selected_asset_count,raw_sample_sum,rejection_reason,repeat_start,request_path,reserve_preparedness,response_path,retained,retained_rank,sample_index,selected_asset_count,selected_asset_keys,source,total_upgrade_cost,upgrade_utilization
True,projected_feasible,4532906.712497371,slsqp_selected_cost,10,True,1.0,4532906,True,2747620,8.665415252018322,2,6a5ab28f08442f441bbb20ac,COMPLETED,277.49621579999996,9.986450200000007,-2.9732404,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,624c8f5f963864638007,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,81995.8922130286,True,81996,1,10000.0000371,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,2,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2747617.932923124,0.6061492342976863
True,projected_feasible,4532906.712497371,slsqp_selected_cost,10,True,1.0,4532906,True,2637027,8.67286286130847,3,6a5ab28f08442f441bbb20ac,COMPLETED,252.5547791,22.242492699999985,-2.9618406,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,a2d3d970e9b68139c714,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,88832.0,True,88832,1,9999.9998399,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,3,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",QCi,2637025.3353136764,0.581751512344896
True,projected_feasible,4532906.712497371,slsqp_selected_cost,10,True,1.0,4532906,True,2533367,8.629341927884647,4,6a5ab28f08442f441bbb20ac,COMPLETED,254.3548813,45.0047468,-2.9234443,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,97a3394266b9dbb1748f,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,66624.0,True,66624,1,9999.9997933,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,4,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2533364.830497219,0.5588830724251725
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2870269,8.583188247728351,5,6a5ab28f08442f441bbb20ac,COMPLETED,208.4769135,59.849876800000004,-2.8431013,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,5363fc87bc01f34de6d5,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0002444,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,5,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",QCi,2870266.5873965714,0.633206630854139
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2857434,8.633859407820319,6,6a5ab28f08442f441bbb20ac,COMPLETED,253.7374193,20.463508599999997,-2.5058436,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,6c080ee4db6139055a8e,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9992397,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,6,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2857431.7353136763,0.6303751470189413
True,projected_feasible,4532906.712497371,slsqp_selected_cost,10,True,1.0,4532906,True,2277306,8.70352685992811,7,6a5ab28f08442f441bbb20ac,COMPLETED,252.4460144,36.971069400000005,-2.2259324,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,f3e5bd333a16879cc64a,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,66624.0,True,66624,1,10000.0001622,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,7,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2277304.367041524,0.5023938305994522
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2569423,8.663463335786169,8,6a5ab28f08442f441bbb20ac,COMPLETED,200.3122547,57.135372,-2.12521,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,ac6671abeef2fac19387,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0005858,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,8,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2569421.322130286,0.5668374588531258
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2255203,8.714361760270412,9,6a5ab28f08442f441bbb20ac,COMPLETED,163.5973247,44.890007,-1.7448275,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,50adafd932d7c3f3d763,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0002213,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,9,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2255201.0365089527,0.49751763703658186
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2519841,8.63297209055227,10,6a5ab28f08442f441bbb20ac,COMPLETED,243.4419403,44.644794899999994,-1.7445641,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,d3277cfc1774c66c57ec,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9996482,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,10,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2519839.039479467,0.5558991612450768
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2725090,8.62841341610708,11,6a5ab28f08442f441bbb20ac,COMPLETED,239.6257111,15.0358215,-1.5716777,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,00c6d85ee4eca92916a8,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9995901,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,11,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",QCi,2725087.23230781,0.6011787590498291
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2863989,8.640687998606932,12,6a5ab28f08442f441bbb20ac,COMPLETED,207.839632,44.7513771,-1.5177922,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,61d1efae935363b53590,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0008901,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,12,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2863987.461065143,0.631821399096751
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2921032,8.479579054559673,13,6a5ab28f08442f441bbb20ac,COMPLETED,193.463514,59.8106723,-1.4350863,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,dd47ae688631b9135140,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0001772,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,13,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",QCi,2921028.974213181,0.6444052700576893
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2836548,8.634738920965601,14,6a5ab28f08442f441bbb20ac,COMPLETED,199.233963,28.5726856,-1.4059496,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,e99be3a1c7e7e8a64c1b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.99953,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,14,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2836546.4814201905,0.6257676721207917
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2464683,8.717088847851251,15,6a5ab28f08442f441bbb20ac,COMPLETED,233.9129459,29.3640099,-1.3584791,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,7a6c8e9d74b2e7c7a673,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0001673,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,15,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2464681.6,0.5437309338850483
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2441500,8.704838640872188,16,6a5ab28f08442f441bbb20ac,COMPLETED,223.2578888,59.7388066,-1.3362906,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,2c9c874dc7dc6eb25d20,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0000245,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,16,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2441497.932923124,0.5386164083615123
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2778276,8.656667242980324,17,6a5ab28f08442f441bbb20ac,COMPLETED,204.1262587,14.646866300000001,-1.2634351,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,36a59e39e27201d51d23,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0003746,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,17,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2778273.861065143,0.6129122078346222
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,3129293,8.563835466933375,18,6a5ab28f08442f441bbb20ac,COMPLETED,218.4999542,43.900032,-1.2596477,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,d5e3a6e1279e49d3e8aa,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9995936,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,18,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",QCi,3129291.461065143,0.6903498482414351
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2500476,8.634738920965601,19,6a5ab28f08442f441bbb20ac,COMPLETED,222.9720268,31.1157851,-1.2579687,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,5dc75ae2050a9f6455c3,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9995547,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,True,9,19,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",QCi,2500473.4035504763,0.5516269277407783
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2568142,8.664118216974058,20,6a5ab28f08442f441bbb20ac,COMPLETED,269.6857729,58.8383348,-1.2385143,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,1bd5b447c5487b26a295,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9997651,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,20,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2568140.3311125333,0.5665548607104768
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2784266,8.66669567924292,21,6a5ab28f08442f441bbb20ac,COMPLETED,208.5123676,55.9746764,-1.2293992,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,e1904e35faef46cccf5e,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0006707,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,21,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2784264.476639086,0.6142337915233901
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2300364,8.695272864462487,22,6a5ab28f08442f441bbb20ac,COMPLETED,210.1206493,60.8436623,-1.2253715,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,ae28fe2aa70c69a0b213,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9997666,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,22,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",QCi,2300362.205361067,0.5074805971671319
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2124264,8.729369772060144,23,6a5ab28f08442f441bbb20ac,COMPLETED,263.47748260000003,15.5457231,-1.2100594,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,6fa2fed52b07eebcf83b,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,9999.9995057,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,True,1,23,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2124263.3532781717,0.4686316061659748
True,projected_feasible,4532906.712497371,slsqp_selected_cost,11,True,1.0,4532906,True,2689724,8.625575004175337,24,6a5ab28f08442f441bbb20ac,COMPLETED,197.2328637,45.745945,-1.2032766,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/slsqp_selected_cost.json,True,1325d5a1195da368b7c2,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,999.0240975001361,False,False,0.0,True,0,0,10000.0000968,,0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/slsqp_selected_cost/repeat_000/response.json,False,,24,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2689721.6796096,0.5933767999667741
